latitud,longitud
-17.36089163,-67.66835624
-17.353089,-67.66239
-17.353089,-67.66239
-17.34505051,-67.66154052
-17.33701202,-67.66069103
-17.32897354,-67.65984155
-17.32093505,-67.65899206
-17.31289656,-67.65814258
-17.30485807,-67.6572931
-17.29681958,-67.65644361
-17.2887811,-67.65559413
-17.28074261,-67.65474464
-17.27270412,-67.65389516
-17.26466563,-67.65304568
-17.25662714,-67.65219619
-17.24858866,-67.65134671
-17.24055017,-67.65049722
-17.23251168,-67.64964774
-17.22447319,-67.64879826
-17.2164347,-67.64794877
-17.20839622,-67.64709929
-17.20035773,-67.6462498
-17.19231924,-67.64540032
-17.18428075,-67.64455084
-17.17624226,-67.64370135
-17.16820378,-67.64285187
-17.16016529,-67.64200238
-17.1521268,-67.6411529
-17.14408831,-67.64030342
-17.13604982,-67.63945393
-17.12801134,-67.63860445
-17.11997285,-67.63775496
-17.11193436,-67.63690548
-17.10389587,-67.636056
-17.09585738,-67.63520651
-17.0878189,-67.63435703
-17.07978041,-67.63350754
-17.07174192,-67.63265806
-17.06370343,-67.63180858
-17.05566494,-67.63095909
-17.04762646,-67.63010961
-17.03958797,-67.62926012
-17.03154948,-67.62841064
-17.02351099,-67.62756116
-17.0154725,-67.62671167
-17.00743402,-67.62586219
-16.99939553,-67.6250127
-16.99135704,-67.62416322
-16.98331855,-67.62331374
-16.97528006,-67.62246425
-16.96724158,-67.62161477
-16.95920309,-67.62076528
-16.9511646,-67.6199158
-16.94312611,-67.61906632
-16.93508762,-67.61821683
-16.92704914,-67.61736735
-16.91901065,-67.61651786
-16.91097216,-67.61566838
-16.90293367,-67.6148189
-16.89489518,-67.61396941
-16.8868567,-67.61311993
-16.87881821,-67.61227044
-16.87077972,-67.61142096
-16.86274123,-67.61057148
-16.85470274,-67.60972199
-16.84666426,-67.60887251
-16.83862577,-67.60802302
-16.83058728,-67.60717354
-16.82254879,-67.60632406
-16.8145103,-67.60547457
-16.80647182,-67.60462509
-16.79843333,-67.6037756
-16.79039484,-67.60292612
-16.78235635,-67.60207664
-16.77431786,-67.60122715
-16.76627938,-67.60037767
-16.75824089,-67.59952818
-16.7502024,-67.5986787
-16.74216391,-67.59782922
-16.73412542,-67.59697973
-16.72608694,-67.59613025
-16.71804845,-67.59528076
-16.71000996,-67.59443128
-16.70197147,-67.5935818
-16.69393298,-67.59273231
-16.6858945,-67.59188283
-16.67785601,-67.59103334
-16.66981752,-67.59018386
-16.66177903,-67.58933438
-16.65374054,-67.58848489
-16.64570206,-67.58763541
-16.63766357,-67.58678592
-16.62962508,-67.58593644
-16.62158659,-67.58508696
-16.6135481,-67.58423747
-16.60550962,-67.58338799
-16.59747113,-67.5825385
-16.58943264,-67.58168902
-16.58139415,-67.58083954
-16.57335566,-67.57999005
-16.56531718,-67.57914057
-16.55727869,-67.57829108
-16.5492402,-67.5774416
-16.54120171,-67.57659212
-16.53316322,-67.57574263
-16.52512474,-67.57489315
-16.51708625,-67.57404366
-16.50904776,-67.57319418
-16.50100927,-67.5723447
-16.49297078,-67.57149521
-16.4849323,-67.57064573
-16.47689381,-67.56979624
-16.46885532,-67.56894676
-16.46081683,-67.56809728
-16.45277834,-67.56724779
-16.44473986,-67.56639831
-16.43670137,-67.56554882
-16.42866288,-67.56469934
-16.42062439,-67.56384986
-16.4125859,-67.56300037
-16.40454742,-67.56215089
-16.39650893,-67.5613014
-16.38847044,-67.56045192
-16.38043195,-67.55960244
-16.37239346,-67.55875295
-16.36435498,-67.55790347
-16.35631649,-67.55705398
-16.348278,-67.5562045
-16.34023951,-67.55535502
-16.33220102,-67.55450553
-16.32416254,-67.55365605
-16.31612405,-67.55280656
-16.30808556,-67.55195708
-16.30004707,-67.5511076
-16.29200858,-67.55025811
-16.2839701,-67.54940863
-16.27593161,-67.54855914
-16.26789312,-67.54770966
-16.25985463,-67.54686018
-16.25181614,-67.54601069
-16.24377766,-67.54516121
-16.23573917,-67.54431172
-16.22770068,-67.54346224
-16.21966219,-67.54261276
-16.2116237,-67.54176327
-16.20358522,-67.54091379
-16.19554673,-67.5400643
-16.18750824,-67.53921482
-16.17946975,-67.53836534
-16.17143126,-67.53751585
-16.16339278,-67.53666637
-16.15535429,-67.53581688
-16.1473158,-67.5349674
-16.13927731,-67.53411792
-16.13123882,-67.53326843
-16.12320034,-67.53241895
-16.11516185,-67.53156946
-16.10712336,-67.53071998
-16.09908487,-67.5298705
-16.09104638,-67.52902101
-16.0830079,-67.52817153
-16.07496941,-67.52732204
-16.06693092,-67.52647256
-16.05889243,-67.52562308
-16.05085394,-67.52477359
-16.04281546,-67.52392411
-16.03477697,-67.52307462
-16.02673848,-67.52222514
-16.01869999,-67.52137566
-16.0106615,-67.52052617
-16.00262302,-67.51967669
-15.99458453,-67.5188272
-15.98654604,-67.51797772
-15.97850755,-67.51712824
-15.97046906,-67.51627875
-15.96243058,-67.51542927
-15.95439209,-67.51457978
-15.9463536,-67.5137303
-15.93831511,-67.51288082
-15.93027662,-67.51203133
-15.92223814,-67.51118185
-15.91419965,-67.51033236
-15.90616116,-67.50948288
-15.89812267,-67.5086334
-15.89008418,-67.50778391
-15.8820457,-67.50693443
-15.87400721,-67.50608494
-15.86596872,-67.50523546
-15.85793023,-67.50438598
-15.84989174,-67.50353649
-15.84185326,-67.50268701
-15.83381477,-67.50183752
-15.82577628,-67.50098804
-15.81773779,-67.50013856
-15.8096993,-67.49928907
-15.80166082,-67.49843959
-15.79362233,-67.4975901
-15.78558384,-67.49674062
-15.77754535,-67.49589114
-15.76950686,-67.49504165
-15.76146838,-67.49419217
-15.75342989,-67.49334268
-15.7453914,-67.4924932
-15.73735291,-67.49164372
-15.72931442,-67.49079423
-15.72127594,-67.48994475
-15.71323745,-67.48909526
-15.70519896,-67.48824578
-15.69716047,-67.4873963
-15.68912198,-67.48654681
-15.6810835,-67.48569733
-15.67304501,-67.48484784
-15.66500652,-67.48399836
-15.65696803,-67.48314888
-15.64892954,-67.48229939
-15.64089106,-67.48144991
-15.63285257,-67.48060042
-15.62481408,-67.47975094
-15.61677559,-67.47890146
-15.6087371,-67.47805197
-15.60069862,-67.47720249
-15.59266013,-67.476353
-15.58462164,-67.47550352
-15.57658315,-67.47465404
-15.56854466,-67.47380455
-15.56050618,-67.47295507
-15.55246769,-67.47210558
-15.5444292,-67.4712561
-15.53639071,-67.47040662
-15.52835222,-67.46955713
-15.52031374,-67.46870765
-15.51227525,-67.46785816
-15.50423676,-67.46700868
-15.49619827,-67.4661592
-15.48815978,-67.46530971
-15.4801213,-67.46446023
-15.47208281,-67.46361074
-15.46404432,-67.46276126
-15.45600583,-67.46191178
-15.44796734,-67.46106229
-15.43992886,-67.46021281
-15.43189037,-67.45936332
-15.42385188,-67.45851384
-15.41581339,-67.45766436
-15.4077749,-67.45681487
-15.39973642,-67.45596539
-15.39169793,-67.4551159
-15.38365944,-67.45426642
-15.37562095,-67.45341694
-15.36758246,-67.45256745
-15.35954398,-67.45171797
-15.35150549,-67.45086848
-15.343467,-67.450019
-15.33542851,-67.44916952
-15.32739002,-67.44832003
-15.31935154,-67.44747055
-15.31131305,-67.44662106
-15.30327456,-67.44577158
-15.29523607,-67.4449221
-15.28719758,-67.44407261
-15.2791591,-67.44322313
-15.27112061,-67.44237364
-15.26308212,-67.44152416
-15.25504363,-67.44067468
-15.24700514,-67.43982519
-15.23896666,-67.43897571
-15.23092817,-67.43812622
-15.22288968,-67.43727674
-15.21485119,-67.43642726
-15.2068127,-67.43557777
-15.19877422,-67.43472829
-15.19073573,-67.4338788
-15.18269724,-67.43302932
-15.17465875,-67.43217984
-15.16662026,-67.43133035
-15.15858178,-67.43048087
-15.15054329,-67.42963138
-15.1425048,-67.4287819
-15.13446631,-67.42793242
-15.12642782,-67.42708293
-15.11838934,-67.42623345
-15.11035085,-67.42538396
-15.10231236,-67.42453448
-15.09427387,-67.423685
-15.08623538,-67.42283551
-15.0781969,-67.42198603
-15.07015841,-67.42113654
-15.06211992,-67.42028706
-15.05408143,-67.41943758
-15.04604294,-67.41858809
-15.03800446,-67.41773861
-15.02996597,-67.41688912
-15.02192748,-67.41603964
-15.01388899,-67.41519016
-15.0058505,-67.41434067
-14.99781202,-67.41349119
-14.98977353,-67.4126417
-14.98173504,-67.41179222
-14.97369655,-67.41094274
-14.96565806,-67.41009325
-14.95761958,-67.40924377
-14.94958109,-67.40839428
-14.9415426,-67.4075448
-14.93350411,-67.40669532
-14.92546562,-67.40584583
-14.91742714,-67.40499635
-14.90938865,-67.40414686
-14.90135016,-67.40329738
-14.89331167,-67.4024479
-14.88527318,-67.40159841
-14.8772347,-67.40074893
-14.86919621,-67.39989944
-14.86115772,-67.39904996
-14.85311923,-67.39820048
-14.84508074,-67.39735099
-14.83704226,-67.39650151
-14.82900377,-67.39565202
-14.82096528,-67.39480254
-14.81292679,-67.39395306
-14.8048883,-67.39310357
-14.79684982,-67.39225409
-14.78881133,-67.3914046
-14.78077284,-67.39055512
-14.77273435,-67.38970564
-14.76469586,-67.38885615
-14.75665738,-67.38800667
-14.74861889,-67.38715718
-14.7405804,-67.3863077
-14.73254191,-67.38545822
-14.72450342,-67.38460873
-14.71646494,-67.38375925
-14.70842645,-67.38290976
-14.70038796,-67.38206028
-14.69234947,-67.3812108
-14.68431098,-67.38036131
-14.6762725,-67.37951183
-14.66823401,-67.37866234
-14.66019552,-67.37781286
-14.65215703,-67.37696338
-14.64411854,-67.37611389
-14.63608006,-67.37526441
-14.62804157,-67.37441492
-14.62000308,-67.37356544
-14.61196459,-67.37271596
-14.6039261,-67.37186647
-14.59588762,-67.37101699
-14.58784913,-67.3701675
-14.57981064,-67.36931802
-14.57177215,-67.36846854
-14.56373366,-67.36761905
-14.55569518,-67.36676957
-14.54765669,-67.36592008
-14.5396182,-67.3650706
-14.53157971,-67.36422112
-14.52354122,-67.36337163
-14.51550274,-67.36252215
-14.50746425,-67.36167266
-14.49942576,-67.36082318
-14.49138727,-67.3599737
-14.48334878,-67.35912421
-14.4753103,-67.35827473
-14.46727181,-67.35742524
-14.45923332,-67.35657576
-14.45119483,-67.35572628
-14.44315634,-67.35487679
-14.43511786,-67.35402731
-14.42707937,-67.35317782
-14.41904088,-67.35232834
-14.41100239,-67.35147886
-14.4029639,-67.35062937
-14.39492542,-67.34977989
-14.38688693,-67.3489304
-14.37884844,-67.34808092
-14.37080995,-67.34723144
-14.36277146,-67.34638195
-14.35473298,-67.34553247
-14.34669449,-67.34468298
-14.338656,-67.3438335
-14.33061751,-67.34298402
-14.32257902,-67.34213453
-14.31454054,-67.34128505
-14.30650205,-67.34043556
-14.29846356,-67.33958608
-14.29042507,-67.3387366
-14.28238658,-67.33788711
-14.2743481,-67.33703763
-14.26630961,-67.33618814
-14.25827112,-67.33533866
-14.25023263,-67.33448918
-14.24219414,-67.33363969
-14.23415566,-67.33279021
-14.22611717,-67.33194072
-14.21807868,-67.33109124
-14.21004019,-67.33024176
-14.2020017,-67.32939227
-14.19396322,-67.32854279
-14.18592473,-67.3276933
-14.17788624,-67.32684382
-14.16984775,-67.32599434
-14.16180926,-67.32514485
-14.15377078,-67.32429537
-14.14573229,-67.32344588
-14.1376938,-67.3225964
-14.12965531,-67.32174692
-14.12161682,-67.32089743
-14.11357834,-67.32004795
-14.10553985,-67.31919846
-14.09750136,-67.31834898
-14.08946287,-67.3174995
-14.08142438,-67.31665001
-14.0733859,-67.31580053
-14.06534741,-67.31495104
-14.05730892,-67.31410156
-14.04927043,-67.31325208
-14.04123194,-67.31240259
-14.03319346,-67.31155311
-14.02515497,-67.31070362
-14.01711648,-67.30985414
-14.00907799,-67.30900466
-14.0010395,-67.30815517
-13.99300102,-67.30730569
-13.98496253,-67.3064562
-13.97692404,-67.30560672
-13.96888555,-67.30475724
-13.96084706,-67.30390775
-13.95280858,-67.30305827
-13.94477009,-67.30220878
-13.9367316,-67.3013593
-13.92869311,-67.30050982
-13.92065462,-67.29966033
-13.91261614,-67.29881085
-13.90457765,-67.29796136
-13.89653916,-67.29711188
-13.88850067,-67.2962624
-13.88046218,-67.29541291
-13.8724237,-67.29456343
-13.86438521,-67.29371394
-13.85634672,-67.29286446
-13.84830823,-67.29201498
-13.84026974,-67.29116549
-13.83223126,-67.29031601
-13.82419277,-67.28946652
-13.81615428,-67.28861704
-13.80811579,-67.28776756
-13.8000773,-67.28691807
-13.79203882,-67.28606859
-13.78400033,-67.2852191
-13.77596184,-67.28436962
-13.76792335,-67.28352014
-13.75988486,-67.28267065
-13.75184638,-67.28182117
-13.74380789,-67.28097168
-13.7357694,-67.2801222
-13.72773091,-67.27927272
-13.71969242,-67.27842323
-13.71165394,-67.27757375
-13.70361545,-67.27672426
-13.69557696,-67.27587478
-13.68753847,-67.2750253
-13.67949998,-67.27417581
-13.6714615,-67.27332633
-13.66342301,-67.27247684
-13.65538452,-67.27162736
-13.64734603,-67.27077788
-13.63930754,-67.26992839
-13.63126906,-67.26907891
-13.62323057,-67.26822942
-13.61519208,-67.26737994
-13.60715359,-67.26653046
-13.5991151,-67.26568097
-13.59107662,-67.26483149
-13.58303813,-67.263982
-13.57499964,-67.26313252
-13.56696115,-67.26228304
-13.55892266,-67.26143355
-13.55088418,-67.26058407
-13.54284569,-67.25973458
-13.5348072,-67.2588851
-13.52676871,-67.25803562
-13.51873022,-67.25718613
-13.51069174,-67.25633665
-13.50265325,-67.25548716
-13.49461476,-67.25463768
-13.48657627,-67.2537882
-13.47853778,-67.25293871
-13.4704993,-67.25208923
-13.46246081,-67.25123974
-13.45442232,-67.25039026
-13.44638383,-67.24954078
-13.43834534,-67.24869129
-13.43030686,-67.24784181
-13.42226837,-67.24699232
-13.41422988,-67.24614284
-13.40619139,-67.24529336
-13.3981529,-67.24444387
-13.39011442,-67.24359439
-13.38207593,-67.2427449
-13.37403744,-67.24189542
-13.36599895,-67.24104594
-13.35796046,-67.24019645
-13.34992198,-67.23934697
-13.34188349,-67.23849748
-13.333845,-67.237648
-13.32580651,-67.23679852
-13.31776802,-67.23594903
-13.30972954,-67.23509955
-13.30169105,-67.23425006
-13.29365256,-67.23340058
-13.28561407,-67.2325511
-13.27757558,-67.23170161
-13.2695371,-67.23085213
-13.26149861,-67.23000264
-13.25346012,-67.22915316
-13.24542163,-67.22830368
-13.23738314,-67.22745419
-13.22934466,-67.22660471
-13.22130617,-67.22575522
-13.21326768,-67.22490574
-13.20522919,-67.22405626
-13.1971907,-67.22320677
-13.18915222,-67.22235729
-13.18111373,-67.2215078
-13.17307524,-67.22065832
-13.16503675,-67.21980884
-13.15699826,-67.21895935
-13.14895978,-67.21810987
-13.14092129,-67.21726038
-13.1328828,-67.2164109
-13.12484431,-67.21556142
-13.11680582,-67.21471193
-13.10876734,-67.21386245
-13.10072885,-67.21301296
-13.09269036,-67.21216348
-13.08465187,-67.211314
-13.07661338,-67.21046451
-13.0685749,-67.20961503
-13.06053641,-67.20876554
-13.05249792,-67.20791606
-13.04445943,-67.20706658
-13.03642094,-67.20621709
-13.02838246,-67.20536761
-13.02034397,-67.20451812
-13.01230548,-67.20366864
-13.00426699,-67.20281916
-12.9962285,-67.20196967
-12.98819002,-67.20112019
-12.98015153,-67.2002707
-12.97211304,-67.19942122
-12.96407455,-67.19857174
-12.95603606,-67.19772225
-12.94799758,-67.19687277
-12.93995909,-67.19602328
-12.9319206,-67.1951738
-12.92388211,-67.19432432
-12.91584362,-67.19347483
-12.90780514,-67.19262535
-12.89976665,-67.19177586
-12.89172816,-67.19092638
-12.88368967,-67.1900769
-12.87565118,-67.18922741
-12.8676127,-67.18837793
-12.85957421,-67.18752844
-12.85153572,-67.18667896
-12.84349723,-67.18582948
-12.83545874,-67.18497999
-12.82742026,-67.18413051
-12.81938177,-67.18328102
-12.81134328,-67.18243154
-12.80330479,-67.18158206
-12.7952663,-67.18073257
-12.78722782,-67.17988309
-12.77918933,-67.1790336
-12.77115084,-67.17818412
-12.76311235,-67.17733464
-12.75507386,-67.17648515
-12.74703538,-67.17563567
-12.73899689,-67.17478618
-12.7309584,-67.1739367
-12.72291991,-67.17308722
-12.71488142,-67.17223773
-12.70684294,-67.17138825
-12.69880445,-67.17053876
-12.69076596,-67.16968928
-12.68272747,-67.1688398
-12.67468898,-67.16799031
-12.6666505,-67.16714083
-12.65861201,-67.16629134
-12.65057352,-67.16544186
-12.64253503,-67.16459238
-12.63449654,-67.16374289
-12.62645806,-67.16289341
-12.61841957,-67.16204392
-12.61038108,-67.16119444
-12.60234259,-67.16034496
-12.5943041,-67.15949547
-12.58626562,-67.15864599
-12.57822713,-67.1577965
-12.57018864,-67.15694702
-12.56215015,-67.15609754
-12.55411166,-67.15524805
-12.54607318,-67.15439857
-12.53803469,-67.15354908
-12.5299962,-67.1526996
-12.52195771,-67.15185012
-12.51391922,-67.15100063
-12.50588074,-67.15015115
-12.49784225,-67.14930166
-12.48980376,-67.14845218
-12.48176527,-67.1476027
-12.47372678,-67.14675321
-12.4656883,-67.14590373
-12.45764981,-67.14505424
-12.44961132,-67.14420476
-12.44157283,-67.14335528
-12.43353434,-67.14250579
-12.42549586,-67.14165631
-12.41745737,-67.14080682
-12.40941888,-67.13995734
-12.40138039,-67.13910786
-12.3933419,-67.13825837
-12.38530342,-67.13740889
-12.37726493,-67.1365594
-12.36922644,-67.13570992
-12.36118795,-67.13486044
-12.35314946,-67.13401095
-12.34511098,-67.13316147
-12.33707249,-67.13231198
-12.329034,-67.1314625
-12.32099551,-67.13061302
-12.31295702,-67.12976353
-12.30491854,-67.12891405
-12.29688005,-67.12806456
-12.28884156,-67.12721508
-12.28080307,-67.1263656
-12.27276458,-67.12551611
-12.2647261,-67.12466663
-12.25668761,-67.12381714
-12.24864912,-67.12296766
-12.24061063,-67.12211818
-12.23257214,-67.12126869
-12.22453366,-67.12041921
-12.21649517,-67.11956972
-12.20845668,-67.11872024
-12.20041819,-67.11787076
-12.1923797,-67.11702127
-12.18434122,-67.11617179
-12.17630273,-67.1153223
-12.16826424,-67.11447282
-12.16022575,-67.11362334
-12.15218726,-67.11277385
-12.14414878,-67.11192437
-12.13611029,-67.11107488
-12.1280718,-67.1102254
-12.12003331,-67.10937592
-12.11199482,-67.10852643
-12.10395634,-67.10767695
-12.09591785,-67.10682746
-12.08787936,-67.10597798
-12.07984087,-67.1051285
-12.07180238,-67.10427901
-12.0637639,-67.10342953
-12.05572541,-67.10258004
-12.04768692,-67.10173056
-12.03964843,-67.10088108
-12.03160994,-67.10003159
-12.02357146,-67.09918211
-12.01553297,-67.09833262
-12.00749448,-67.09748314
-11.99945599,-67.09663366
-11.9914175,-67.09578417
-11.98337902,-67.09493469
-11.97534053,-67.0940852
-11.96730204,-67.09323572
-11.95926355,-67.09238624
-11.95122506,-67.09153675
-11.94318658,-67.09068727
-11.93514809,-67.08983778
-11.9271096,-67.0889883
-11.91907111,-67.08813882
-11.91103262,-67.08728933
-11.90299414,-67.08643985
-11.89495565,-67.08559036
-11.88691716,-67.08474088
-11.87887867,-67.0838914
-11.87084018,-67.08304191
-11.8628017,-67.08219243
-11.85476321,-67.08134294
-11.84672472,-67.08049346
-11.83868623,-67.07964398
-11.83064774,-67.07879449
-11.82260926,-67.07794501
-11.81457077,-67.07709552
-11.80653228,-67.07624604
-11.79849379,-67.07539656
-11.7904553,-67.07454707
-11.78241682,-67.07369759
-11.77437833,-67.0728481
-11.76633984,-67.07199862
-11.75830135,-67.07114914
-11.75026286,-67.07029965
-11.74222438,-67.06945017
-11.73418589,-67.06860068
-11.7261474,-67.0677512
-11.71810891,-67.06690172
-11.71007042,-67.06605223
-11.70203194,-67.06520275
-11.69399345,-67.06435326
-11.68595496,-67.06350378
-11.67791647,-67.0626543
-11.66987798,-67.06180481
-11.6618395,-67.06095533
-11.65380101,-67.06010584
-11.64576252,-67.05925636
-11.63772403,-67.05840688
-11.62968554,-67.05755739
-11.62164706,-67.05670791
-11.61360857,-67.05585842
-11.60557008,-67.05500894
-11.59753159,-67.05415946
-11.5894931,-67.05330997
-11.58145462,-67.05246049
-11.57341613,-67.051611
-11.56537764,-67.05076152
-11.55733915,-67.04991204
-11.54930066,-67.04906255
-11.54126218,-67.04821307
-11.53322369,-67.04736358
-11.5251852,-67.0465141
-11.51714671,-67.04566462
-11.50910822,-67.04481513
-11.50106974,-67.04396565
-11.49303125,-67.04311616
-11.48499276,-67.04226668
-11.47695427,-67.0414172
-11.46891578,-67.04056771
-11.4608773,-67.03971823
-11.45283881,-67.03886874
-11.44480032,-67.03801926
-11.43676183,-67.03716978
-11.42872334,-67.03632029
-11.42068486,-67.03547081
-11.41264637,-67.03462132
-11.40460788,-67.03377184
-11.39656939,-67.03292236
-11.3885309,-67.03207287
-11.38049242,-67.03122339
-11.37245393,-67.0303739
-11.36441544,-67.02952442
-11.35637695,-67.02867494
-11.34833846,-67.02782545
-11.34029998,-67.02697597
-11.33226149,-67.02612648
-11.324223,-67.025277
-11.31618451,-67.02442752
-11.30814602,-67.02357803
-11.30010754,-67.02272855
-11.29206905,-67.02187906
-11.28403056,-67.02102958
-11.27599207,-67.0201801
-11.26795358,-67.01933061
-11.2599151,-67.01848113
-11.25187661,-67.01763164
-11.24383812,-67.01678216
-11.23579963,-67.01593268
-11.22776114,-67.01508319
-11.21972266,-67.01423371
-11.21168417,-67.01338422
-11.20364568,-67.01253474
-11.19560719,-67.01168526
-11.1875687,-67.01083577
-11.17953022,-67.00998629
-11.17149173,-67.0091368
-11.16345324,-67.00828732
-11.15541475,-67.00743784
-11.14737626,-67.00658835
-11.13933778,-67.00573887
-11.13129929,-67.00488938
-11.1232608,-67.0040399
-11.11522231,-67.00319042
-11.10718382,-67.00234093
-11.09914534,-67.00149145
-11.09110685,-67.00064196
-11.08306836,-66.99979248
-11.07502987,-66.998943
-11.06699138,-66.99809351
-11.0589529,-66.99724403
-11.05091441,-66.99639454
-11.04287592,-66.99554506
-11.03483743,-66.99469558
-11.02679894,-66.99384609
-11.01876046,-66.99299661
-11.01072197,-66.99214712
-11.00268348,-66.99129764
-10.99464499,-66.99044816
-10.9866065,-66.98959867
-10.97856802,-66.98874919
-10.97052953,-66.9878997
-10.96249104,-66.98705022
-10.95445255,-66.98620074
-10.94641406,-66.98535125
-10.93837558,-66.98450177
-10.93033709,-66.98365228
-10.9222986,-66.9828028
-10.91426011,-66.98195332
-10.90622162,-66.98110383
-10.89818314,-66.98025435
-10.89014465,-66.97940486
-10.88210616,-66.97855538
-10.87406767,-66.9777059
-10.86602918,-66.97685641
-10.8579907,-66.97600693
-10.84995221,-66.97515744
-10.84191372,-66.97430796
-10.83387523,-66.97345848
-10.82583674,-66.97260899
-10.81779826,-66.97175951
-10.80975977,-66.97091002
-10.80172128,-66.97006054
-10.79368279,-66.96921106
-10.7856443,-66.96836157
-10.77760582,-66.96751209
-10.76956733,-66.9666626
-10.76152884,-66.96581312
-10.75349035,-66.96496364
-10.74545186,-66.96411415
-10.73741338,-66.96326467
-10.72937489,-66.96241518
-10.7213364,-66.9615657
-10.71329791,-66.96071622
-10.70525942,-66.95986673
-10.69722094,-66.95901725
-10.68918245,-66.95816776
-10.68114396,-66.95731828
-10.67310547,-66.9564688
-10.66506698,-66.95561931
-10.6570285,-66.95476983
-10.64899001,-66.95392034
-10.64095152,-66.95307086
-10.63291303,-66.95222138
-10.62487454,-66.95137189
-10.61683606,-66.95052241
-10.60879757,-66.94967292
-10.60075908,-66.94882344
-10.59272059,-66.94797396
-10.5846821,-66.94712447
-10.57664362,-66.94627499
-10.56860513,-66.9454255
-10.56056664,-66.94457602
-10.55252815,-66.94372654
-10.54448966,-66.94287705
-10.53645118,-66.94202757
-10.52841269,-66.94117808
-10.5203742,-66.9403286
-10.51233571,-66.93947912
-10.50429722,-66.93862963
-10.49625874,-66.93778015
-10.48822025,-66.93693066
-10.48018176,-66.93608118
-10.47214327,-66.9352317
-10.46410478,-66.93438221
-10.4560663,-66.93353273
-10.44802781,-66.93268324
-10.43998932,-66.93183376
-10.43195083,-66.93098428
-10.42391234,-66.93013479
-10.41587386,-66.92928531
-10.40783537,-66.92843582
-10.39979688,-66.92758634
-10.39175839,-66.92673686
-10.3837199,-66.92588737
-10.37568142,-66.92503789
-10.36764293,-66.9241884
-10.35960444,-66.92333892
-10.35156595,-66.92248944
-10.34352746,-66.92163995
-10.33548898,-66.92079047
-10.32745049,-66.91994098
-10.319412,-66.9190915
-10.31137351,-66.91824202
-10.30333502,-66.91739253
-10.29529654,-66.91654305
-10.28725805,-66.91569356
-10.27921956,-66.91484408
-10.27118107,-66.9139946
-10.26314258,-66.91314511
-10.2551041,-66.91229563
-10.24706561,-66.91144614
-10.23902712,-66.91059666
-10.23098863,-66.90974718
-10.22295014,-66.90889769
-10.21491166,-66.90804821
-10.20687317,-66.90719872
-10.19883468,-66.90634924
-10.19079619,-66.90549976
-10.1827577,-66.90465027
-10.17471922,-66.90380079
-10.16668073,-66.9029513
-10.15864224,-66.90210182
-10.15060375,-66.90125234
-10.14256526,-66.90040285
-10.13452678,-66.89955337
-10.12648829,-66.89870388
-10.1184498,-66.8978544
-10.11041131,-66.89700492
-10.10237282,-66.89615543
-10.09433434,-66.89530595
-10.08629585,-66.89445646
-10.07825736,-66.89360698
-10.07021887,-66.8927575
-10.06218038,-66.89190801
-10.0541419,-66.89105853
-10.04610341,-66.89020904
-10.03806492,-66.88935956
-10.03002643,-66.88851008
-10.02198794,-66.88766059
-10.01394946,-66.88681111
-10.00591097,-66.88596162
-9.99787248,-66.88511214
-9.989833992,-66.88426266
-9.981795504,-66.88341317
-9.973757016,-66.88256369
-9.965718528,-66.8817142
-9.95768004,-66.88086472
-9.949641552,-66.88001524
-9.941603064,-66.87916575
-9.933564576,-66.87831627
-9.925526088,-66.87746678
-9.9174876,-66.8766173
-9.909449112,-66.87576782
-9.901410624,-66.87491833
-9.893372136,-66.87406885
-9.885333648,-66.87321936
-9.87729516,-66.87236988
-9.869256672,-66.8715204
-9.861218184,-66.87067091
-9.853179696,-66.86982143
-9.845141208,-66.86897194
-9.83710272,-66.86812246
-9.829064232,-66.86727298
-9.821025744,-66.86642349
-9.812987256,-66.86557401
-9.804948768,-66.86472452
-9.79691028,-66.86387504
-9.788871792,-66.86302556
-9.780833304,-66.86217607
-9.772794816,-66.86132659
-9.764756328,-66.8604771
-9.75671784,-66.85962762
-9.748679352,-66.85877814
-9.740640864,-66.85792865
-9.732602376,-66.85707917
-9.724563888,-66.85622968
-9.7165254,-66.8553802
-9.708486912,-66.85453072
-9.700448424,-66.85368123
-9.692409936,-66.85283175
-9.684371448,-66.85198226
-9.67633296,-66.85113278
-9.668294472,-66.8502833
-9.660255984,-66.84943381
-9.652217496,-66.84858433
-9.644179008,-66.84773484
-9.63614052,-66.84688536
-9.628102032,-66.84603588
-9.620063544,-66.84518639
-9.612025056,-66.84433691
-9.603986568,-66.84348742
-9.59594808,-66.84263794
-9.587909592,-66.84178846
-9.579871104,-66.84093897
-9.571832616,-66.84008949
-9.563794128,-66.83924
-9.55575564,-66.83839052
-9.547717152,-66.83754104
-9.539678664,-66.83669155
-9.531640176,-66.83584207
-9.523601688,-66.83499258
-9.5155632,-66.8341431
-9.507524712,-66.83329362
-9.499486224,-66.83244413
-9.491447736,-66.83159465
-9.483409248,-66.83074516
-9.47537076,-66.82989568
-9.467332272,-66.8290462
-9.459293784,-66.82819671
-9.451255296,-66.82734723
-9.443216808,-66.82649774
-9.43517832,-66.82564826
-9.427139832,-66.82479878
-9.419101344,-66.82394929
-9.411062856,-66.82309981
-9.403024368,-66.82225032
-9.39498588,-66.82140084
-9.386947392,-66.82055136
-9.378908904,-66.81970187
-9.370870416,-66.81885239
-9.362831928,-66.8180029
-9.35479344,-66.81715342
-9.346754952,-66.81630394
-9.338716464,-66.81545445
-9.330677976,-66.81460497
